year,month,weekday,date,trip_length_raw,rideable_type_classic_bike,rideable_type_docked_bike,rideable_type_electric_bike,member_casual_casual,member_casual_member
2022,1,3,1/3/2022,0.002094907,0,0,1,0,1
2022,1,5,1/5/2022,0.005891204,0,0,1,0,1
2022,1,1,1/1/2022,0.015891204,0,0,1,0,1
2022,1,1,1/1/2022,0.008518519,0,0,1,0,1
2022,1,2,1/2/2022,0.003344907,0,0,1,0,1
2022,1,1,1/1/2022,0.008391204,1,0,0,0,1
2022,1,1,1/1/2022,0.005081019,0,0,1,0,1
2022,1,2,1/2/2022,0.00599537,0,0,1,0,1
2022,1,3,1/3/2022,0.008391204,1,0,0,0,1
2022,1,6,1/6/2022,0.007349537,0,0,1,0,1
2022,1,7,1/7/2022,0.006435185,0,0,1,0,1
2022,1,7,1/7/2022,0.008078704,0,0,1,0,1
2022,1,3,1/3/2022,0.006921296,0,0,1,0,1
2022,1,6,1/6/2022,0.001782407,0,0,1,0,1
2022,1,3,1/3/2022,0.002361111,1,0,0,0,1
2022,1,5,1/5/2022,0.002789352,0,0,1,0,1
2022,1,6,1/6/2022,0.020104167,1,0,0,1,0
2022,1,7,1/7/2022,0.008240741,0,0,1,1,0
2022,1,3,1/3/2022,0.002349537,1,0,0,1,0
2022,1,4,1/4/2022,0.009641204,1,0,0,0,1
2022,1,1,1/1/2022,0.007569444,1,0,0,0,1
2022,1,5,1/5/2022,0.006400463,0,0,1,0,1
2022,1,6,1/6/2022,0.007638889,1,0,0,0,1
2022,1,3,1/3/2022,0.004988426,0,0,1,0,1
2022,1,6,1/6/2022,0.00224537,1,0,0,0,1
2022,1,2,1/2/2022,0.015451389,0,0,1,0,1
2022,1,6,1/6/2022,0.00318287,1,0,0,0,1
2022,1,6,1/6/2022,0.007337963,1,0,0,0,1
2022,1,1,1/1/2022,0.008159722,1,0,0,0,1
2022,1,2,1/2/2022,0.002280093,1,0,0,0,1
2022,1,2,1/2/2022,0.006331019,1,0,0,0,1
2022,1,5,1/5/2022,0.007766204,1,0,0,0,1
2022,1,6,1/6/2022,0.025104167,0,0,1,0,1
2022,1,6,1/6/2022,0.003981481,0,0,1,0,1
2022,1,7,1/7/2022,0.010428241,1,0,0,0,1
2022,1,7,1/7/2022,0.009791667,1,0,0,1,0
2022,1,6,1/6/2022,0.007893519,1,0,0,1,0
2022,1,4,1/4/2022,0.006331019,0,0,1,1,0
2022,1,4,1/4/2022,0.006099537,1,0,0,1,0
2022,1,6,1/6/2022,0.003518519,0,0,1,0,1
2022,1,1,1/1/2022,0.016759259,0,0,1,0,1
2022,1,5,1/5/2022,0.002303241,1,0,0,0,1
2022,1,2,1/2/2022,0.005891204,0,0,1,0,1
2022,1,6,1/6/2022,0.011851852,1,0,0,0,1
2022,1,5,1/5/2022,0.006550926,0,0,1,0,1
2022,1,6,1/6/2022,0.006724537,0,0,1,0,1
2022,1,1,1/1/2022,0.004178241,0,0,1,0,1
2022,1,4,1/4/2022,0.003171296,0,0,1,0,1
2022,1,5,1/5/2022,0.005891204,0,0,1,0,1
2022,1,5,1/5/2022,0.003611111,0,0,1,0,1
2022,1,5,1/5/2022,0.005532407,0,0,1,0,1
2022,1,4,1/4/2022,0.010347222,0,0,1,0,1
2022,1,7,1/7/2022,0.001805556,1,0,0,0,1
2022,1,3,1/3/2022,0.001585648,0,0,1,0,1
2022,1,1,1/1/2022,0.002719907,1,0,0,0,1
2022,1,3,1/3/2022,0.010671296,1,0,0,0,1
2022,1,6,1/6/2022,0.027083333,0,0,1,0,1
2022,1,6,1/6/2022,0.004143519,0,0,1,0,1
2022,1,1,1/1/2022,0.00412037,1,0,0,0,1
2022,1,6,1/6/2022,0.004756944,1,0,0,0,1
2022,1,1,1/1/2022,0.002384259,1,0,0,0,1
2022,1,5,1/5/2022,0.001377315,0,0,1,0,1
2022,1,4,1/4/2022,0.008506944,1,0,0,0,1
2022,1,4,1/4/2022,0.020474537,1,0,0,0,1
2022,1,1,1/1/2022,0.00318287,1,0,0,0,1
2022,1,7,1/7/2022,0.009050926,1,0,0,0,1
2022,1,1,1/1/2022,0.004143519,1,0,0,0,1
2022,1,2,1/2/2022,0.002905093,0,0,1,0,1
2022,1,1,1/1/2022,0.017418981,1,0,0,0,1
2022,1,6,1/6/2022,0.014571759,1,0,0,0,1
2022,1,3,1/3/2022,0.012766204,1,0,0,0,1
2022,1,2,1/2/2022,0.009525463,1,0,0,0,1
2022,1,5,1/5/2022,0.003680556,1,0,0,0,1
2022,1,2,1/2/2022,0.015300926,1,0,0,0,1
2022,1,1,1/1/2022,0.009074074,0,0,1,0,1
2022,1,2,1/2/2022,0.001377315,1,0,0,0,1
2022,1,2,1/2/2022,0.001412037,1,0,0,0,1
2022,1,4,1/4/2022,0.007546296,1,0,0,0,1
2022,1,1,1/1/2022,0.013819444,1,0,0,1,0
2022,1,6,1/6/2022,0.004953704,1,0,0,0,1
2022,1,2,1/2/2022,0.000902778,0,0,1,0,1
2022,1,6,1/6/2022,0.003819444,1,0,0,0,1
2022,1,3,1/3/2022,0.00375,0,0,1,0,1
2022,1,1,1/1/2022,0.006377315,1,0,0,0,1
2022,1,4,1/4/2022,0.021180556,1,0,0,0,1
2022,1,2,1/2/2022,0.019976852,1,0,0,0,1
2022,1,6,1/6/2022,0.008287037,0,0,1,0,1
2022,1,3,1/3/2022,0.022233796,1,0,0,0,1
2022,1,5,1/5/2022,0.003425926,1,0,0,1,0
2022,1,4,1/4/2022,0.005243056,1,0,0,0,1
2022,1,4,1/4/2022,0.015173611,1,0,0,0,1
2022,1,1,1/1/2022,0.002569444,1,0,0,0,1
2022,1,6,1/6/2022,0.003784722,1,0,0,0,1
2022,1,7,1/7/2022,0.014641204,0,0,1,1,0
2022,1,7,1/7/2022,0.002766204,0,0,1,0,1
2022,1,3,1/3/2022,0.003738426,1,0,0,0,1
2022,1,2,1/2/2022,0.025949074,0,0,1,0,1
2022,1,4,1/4/2022,0.002696759,0,0,1,1,0
2022,1,3,1/3/2022,0.0153125,1,0,0,0,1
2022,1,3,1/3/2022,0.027337963,1,0,0,0,1
2022,1,1,1/1/2022,0.019872685,1,0,0,0,1
2022,1,3,1/3/2022,0.012118056,1,0,0,0,1
2022,1,6,1/6/2022,0.015266204,1,0,0,1,0
2022,1,1,1/1/2022,0.004733796,1,0,0,0,1
2022,1,6,1/6/2022,0.001145833,1,0,0,0,1
2022,1,5,1/5/2022,0.026087963,0,0,1,0,1
2022,1,6,1/6/2022,0.005127315,1,0,0,1,0
2022,1,6,1/6/2022,0.00255787,0,0,1,0,1
2022,1,7,1/7/2022,0.004016204,1,0,0,0,1
2022,1,6,1/6/2022,0.004224537,1,0,0,1,0
2022,1,3,1/3/2022,0.006712963,1,0,0,0,1
2022,1,7,1/7/2022,0.005590278,0,0,1,0,1
2022,1,6,1/6/2022,0.002905093,1,0,0,0,1
2022,1,2,1/2/2022,0.002962963,0,0,1,0,1
2022,1,1,1/1/2022,0.00931713,1,0,0,0,1
2022,1,5,1/5/2022,0.001805556,1,0,0,0,1
2022,1,2,1/2/2022,0.020428241,1,0,0,0,1
2022,1,4,1/4/2022,0.002916667,1,0,0,0,1
2022,1,3,1/3/2022,0.0046875,1,0,0,0,1
2022,1,5,1/5/2022,0.002268519,1,0,0,0,1
2022,1,2,1/2/2022,0.012002315,0,0,1,1,0
2022,1,4,1/4/2022,0.011458333,1,0,0,0,1
2022,1,7,1/7/2022,0.008553241,0,0,1,0,1
2022,1,4,1/4/2022,0.016527778,1,0,0,1,0
2022,1,4,1/4/2022,0.002685185,1,0,0,1,0
2022,1,7,1/7/2022,0.016041667,1,0,0,0,1
2022,1,2,1/2/2022,0.009050926,0,0,1,0,1
2022,1,3,1/3/2022,0.042627315,1,0,0,1,0
2022,1,4,1/4/2022,0.010474537,1,0,0,1,0
2022,1,1,1/1/2022,0.00474537,1,0,0,0,1
2022,1,7,1/7/2022,0.005451389,1,0,0,0,1
2022,1,6,1/6/2022,0.006643519,1,0,0,0,1
2022,1,4,1/4/2022,0.010497685,0,0,1,0,1
2022,1,3,1/3/2022,0.010219907,0,0,1,1,0
2022,1,1,1/1/2022,0.020451389,1,0,0,1,0
2022,1,1,1/1/2022,0.004814815,1,0,0,0,1
2022,1,6,1/6/2022,0.006585648,1,0,0,1,0
2022,1,2,1/2/2022,0.010381944,0,0,1,1,0
2022,1,3,1/3/2022,0.012638889,1,0,0,0,1
2022,1,7,1/7/2022,0.006122685,1,0,0,0,1
2022,1,3,1/3/2022,0.010092593,1,0,0,0,1
2022,1,2,1/2/2022,0.005856481,1,0,0,0,1
2022,1,4,1/4/2022,0.089016204,0,1,0,1,0
2022,1,7,1/7/2022,0.030219907,0,0,1,0,1
2022,1,2,1/2/2022,0.007951389,0,0,1,1,0
2022,1,6,1/6/2022,0.002719907,1,0,0,0,1
2022,1,7,1/7/2022,0.005324074,1,0,0,0,1
2022,1,4,1/4/2022,0.003842593,0,0,1,0,1
2022,1,1,1/1/2022,0.005740741,1,0,0,0,1
2022,1,1,1/1/2022,0.003101852,1,0,0,0,1
2022,1,2,1/2/2022,0.001793981,1,0,0,0,1
2022,1,1,1/1/2022,0.011979167,0,0,1,0,1
2022,1,6,1/6/2022,0.001678241,1,0,0,0,1
2022,1,6,1/6/2022,0.001712963,1,0,0,0,1
2022,1,1,1/1/2022,0.003020833,1,0,0,0,1
2022,1,5,1/5/2022,0.004166667,1,0,0,0,1
2022,1,5,1/5/2022,0.002604167,1,0,0,0,1
2022,1,2,1/2/2022,0.002592593,1,0,0,0,1
2022,1,4,1/4/2022,0.010011574,1,0,0,0,1
2022,1,6,1/6/2022,0.003993056,1,0,0,1,0
2022,1,5,1/5/2022,0.008541667,1,0,0,0,1
2022,1,2,1/2/2022,0.005601852,1,0,0,0,1
2022,1,2,1/2/2022,0.0021875,1,0,0,0,1
2022,1,3,1/3/2022,0.001782407,1,0,0,0,1
2022,1,7,1/7/2022,0.016909722,1,0,0,1,0
2022,1,2,1/2/2022,0.003449074,0,0,1,1,0
2022,1,1,1/1/2022,0.011770833,1,0,0,1,0
2022,1,5,1/5/2022,0.007291667,1,0,0,0,1
2022,1,2,1/2/2022,0.006481481,0,0,1,0,1
2022,1,6,1/6/2022,0.008206019,1,0,0,1,0
2022,1,6,1/6/2022,0.006550926,1,0,0,0,1
2022,1,1,1/1/2022,0.002523148,1,0,0,0,1
2022,1,6,1/6/2022,0.006678241,1,0,0,0,1
2022,1,2,1/2/2022,0.003101852,1,0,0,0,1
2022,1,4,1/4/2022,0.003240741,1,0,0,0,1
2022,1,3,1/3/2022,0.002847222,1,0,0,0,1
2022,1,5,1/5/2022,0.007962963,1,0,0,0,1
2022,1,4,1/4/2022,0.007395833,1,0,0,1,0
2022,1,6,1/6/2022,0.006539352,1,0,0,0,1
2022,1,5,1/5/2022,0.001828704,0,0,1,0,1
2022,1,3,1/3/2022,0.001759259,1,0,0,0,1
2022,1,4,1/4/2022,0.002083333,1,0,0,0,1
2022,1,5,1/5/2022,0.002962963,0,0,1,1,0
2022,1,6,1/6/2022,0.006180556,1,0,0,1,0
2022,1,2,1/2/2022,0.005543981,1,0,0,1,0
2022,1,3,1/3/2022,0.004351852,1,0,0,0,1
2022,1,7,1/7/2022,0.002858796,1,0,0,0,1
2022,1,7,1/7/2022,0.004895833,0,0,1,0,1
2022,1,1,1/1/2022,0.00306713,1,0,0,0,1
2022,1,2,1/2/2022,0.00462963,1,0,0,0,1
2022,1,2,1/2/2022,0.004791667,1,0,0,0,1
2022,1,4,1/4/2022,0.003356481,1,0,0,0,1
2022,1,5,1/5/2022,0.009166667,0,0,1,1,0
2022,1,2,1/2/2022,0.003506944,1,0,0,0,1
2022,1,2,1/2/2022,0.008726852,1,0,0,0,1
2022,1,4,1/4/2022,0.010509259,0,0,1,0,1
2022,1,5,1/5/2022,0.005555556,1,0,0,0,1
2022,1,4,1/4/2022,0.013668981,0,0,1,0,1
2022,1,1,1/1/2022,0.003472222,0,0,1,1,0
2022,1,2,1/2/2022,0.004236111,0,0,1,0,1
2022,1,6,1/6/2022,0.016851852,1,0,0,1,0
2022,1,7,1/7/2022,0.005127315,1,0,0,0,1
2022,1,2,1/2/2022,0.005717593,1,0,0,0,1
2022,1,6,1/6/2022,0.007384259,0,0,1,0,1
2022,1,1,1/1/2022,0.003576389,0,0,1,0,1
2022,1,6,1/6/2022,0.003287037,0,0,1,0,1
2022,1,6,1/6/2022,0.003842593,0,0,1,0,1
2022,1,4,1/4/2022,0.011643519,1,0,0,0,1
2022,1,4,1/4/2022,0.003634259,0,0,1,0,1
2022,1,1,1/1/2022,0.009212963,0,1,0,1,0
2022,1,7,1/7/2022,0.011226852,0,0,1,1,0
2022,1,4,1/4/2022,0.010729167,0,0,1,0,1
2022,1,2,1/2/2022,0.003078704,1,0,0,0,1
2022,1,4,1/4/2022,0.002847222,1,0,0,0,1
2022,1,7,1/7/2022,0.016747685,1,0,0,1,0
2022,1,2,1/2/2022,0.029409722,0,0,1,1,0
2022,1,7,1/7/2022,0.003761574,0,0,1,1,0
2022,1,5,1/5/2022,0.010428241,0,0,1,0,1
2022,1,2,1/2/2022,0.004247685,1,0,0,0,1
2022,1,3,1/3/2022,0.00625,1,0,0,0,1
2022,1,5,1/5/2022,0.007048611,1,0,0,0,1
2022,1,6,1/6/2022,0.001550926,0,0,1,0,1
2022,1,2,1/2/2022,0.00619213,0,0,1,1,0
2022,1,1,1/1/2022,0.00130787,0,0,1,0,1
2022,1,7,1/7/2022,0.002083333,0,0,1,0,1
2022,1,4,1/4/2022,0.001736111,1,0,0,0,1
2022,1,3,1/3/2022,0.005347222,1,0,0,0,1
2022,1,1,1/1/2022,0.013842593,0,0,1,0,1
2022,1,4,1/4/2022,0.005289352,1,0,0,0,1
2022,1,7,1/7/2022,0.001180556,1,0,0,0,1
2022,1,7,1/7/2022,0.001168981,1,0,0,0,1
2022,1,7,1/7/2022,0.001724537,1,0,0,0,1
2022,1,7,1/7/2022,0.001701389,1,0,0,0,1
2022,1,7,1/7/2022,0.001643519,1,0,0,0,1
2022,1,1,1/1/2022,0.011574074,0,0,1,0,1
2022,1,3,1/3/2022,0.006388889,1,0,0,0,1
2022,1,5,1/5/2022,0.008506944,1,0,0,0,1
2022,1,4,1/4/2022,0.004456019,0,0,1,1,0
2022,1,6,1/6/2022,0.008506944,1,0,0,1,0
2022,1,6,1/6/2022,0.009722222,0,0,1,1,0
2022,1,7,1/7/2022,0.005266204,0,0,1,0,1
2022,1,4,1/4/2022,0.005578704,1,0,0,0,1
2022,1,3,1/3/2022,0.001782407,1,0,0,0,1
2022,1,2,1/2/2022,0.001226852,1,0,0,0,1
2022,1,4,1/4/2022,0.01056713,0,0,1,0,1
2022,1,1,1/1/2022,0.011759259,0,0,1,0,1
2022,1,5,1/5/2022,0.002685185,0,0,1,0,1
2022,1,3,1/3/2022,0.003622685,1,0,0,0,1
2022,1,7,1/7/2022,0.015219907,0,0,1,0,1
2022,1,1,1/1/2022,0.017673611,0,0,1,0,1
2022,1,6,1/6/2022,0.006990741,0,0,1,0,1
2022,1,4,1/4/2022,0.014131944,0,0,1,0,1
2022,1,5,1/5/2022,0.006226852,1,0,0,0,1
2022,1,2,1/2/2022,0.007789352,0,0,1,1,0
2022,1,3,1/3/2022,0.003865741,1,0,0,0,1
2022,1,6,1/6/2022,0.004618056,1,0,0,0,1
2022,1,7,1/7/2022,0.010972222,0,0,1,0,1
2022,1,3,1/3/2022,0.01037037,1,0,0,1,0
2022,1,4,1/4/2022,0.008553241,1,0,0,1,0
2022,1,3,1/3/2022,0.003402778,1,0,0,0,1
2022,1,3,1/3/2022,0.006770833,0,0,1,0,1
2022,1,1,1/1/2022,0.013460648,0,0,1,0,1
2022,1,7,1/7/2022,0.006412037,1,0,0,0,1
2022,1,6,1/6/2022,0.008078704,1,0,0,0,1
2022,1,4,1/4/2022,0.011423611,0,0,1,0,1
2022,1,3,1/3/2022,0.003773148,1,0,0,0,1
2022,1,7,1/7/2022,0.003425926,1,0,0,0,1
2022,1,6,1/6/2022,0.014513889,0,0,1,0,1
2022,1,7,1/7/2022,0.011180556,1,0,0,0,1
2022,1,6,1/6/2022,0.009548611,1,0,0,0,1
2022,1,7,1/7/2022,0.00912037,0,0,1,0,1
2022,1,5,1/5/2022,0.00255787,0,0,1,0,1
2022,1,7,1/7/2022,0.00375,1,0,0,0,1
2022,1,6,1/6/2022,0.003541667,1,0,0,0,1
2022,1,2,1/2/2022,0.011724537,0,0,1,0,1
2022,1,6,1/6/2022,0.0159375,1,0,0,0,1
2022,1,2,1/2/2022,0.006238426,0,0,1,1,0
2022,1,2,1/2/2022,0.005428241,1,0,0,0,1
2022,1,4,1/4/2022,0.005324074,1,0,0,0,1
2022,1,7,1/7/2022,0.009490741,1,0,0,0,1
2022,1,6,1/6/2022,0.005138889,1,0,0,1,0
2022,1,7,1/7/2022,0.047638889,1,0,0,0,1
2022,1,1,1/1/2022,0.020833333,1,0,0,0,1
2022,1,3,1/3/2022,0.006574074,1,0,0,0,1
2022,1,6,1/6/2022,0.005601852,1,0,0,0,1
2022,1,7,1/7/2022,0.005625,1,0,0,0,1
2022,1,1,1/1/2022,0.005497685,1,0,0,0,1
2022,1,1,1/1/2022,0.004525463,0,0,1,0,1
2022,1,4,1/4/2022,0.005856481,1,0,0,0,1
2022,1,7,1/7/2022,0.004652778,0,0,1,1,0
2022,1,5,1/5/2022,0.004814815,1,0,0,1,0
2022,1,3,1/3/2022,0.009618056,1,0,0,0,1
2022,1,4,1/4/2022,0.018865741,1,0,0,0,1
2022,1,2,1/2/2022,0.005231481,1,0,0,0,1
2022,1,1,1/1/2022,0.005648148,1,0,0,0,1
2022,1,4,1/4/2022,0.006273148,1,0,0,0,1
2022,1,6,1/6/2022,0.003587963,0,0,1,0,1
2022,1,4,1/4/2022,0.00400463,0,0,1,1,0
2022,1,1,1/1/2022,0.003784722,1,0,0,0,1
2022,1,6,1/6/2022,0.010555556,1,0,0,0,1
2022,1,3,1/3/2022,0.006388889,0,0,1,0,1
2022,1,4,1/4/2022,0.003194444,1,0,0,0,1
2022,1,4,1/4/2022,0.02443287,1,0,0,0,1
2022,1,6,1/6/2022,0.00287037,0,0,1,1,0
2022,1,5,1/5/2022,0.003611111,1,0,0,0,1
2022,1,4,1/4/2022,0.002951389,1,0,0,0,1
2022,1,7,1/7/2022,0.002418981,1,0,0,0,1
2022,1,3,1/3/2022,0.012800926,1,0,0,0,1
2022,1,3,1/3/2022,0.011840278,1,0,0,0,1
2022,1,2,1/2/2022,0.003726852,0,0,1,0,1
2022,1,3,1/3/2022,0.030150463,1,0,0,0,1
2022,1,1,1/1/2022,0.012511574,1,0,0,0,1
2022,1,2,1/2/2022,0.022199074,1,0,0,0,1
2022,1,4,1/4/2022,0.00181713,1,0,0,0,1
2022,1,6,1/6/2022,0.010138889,1,0,0,0,1
2022,1,1,1/1/2022,0.008125,1,0,0,1,0
2022,1,3,1/3/2022,0.004224537,0,0,1,1,0
2022,1,5,1/5/2022,0.0178125,0,0,1,1,0
2022,1,6,1/6/2022,0.005462963,0,0,1,1,0
2022,1,7,1/7/2022,0.008344907,1,0,0,1,0
2022,1,7,1/7/2022,0.004583333,0,0,1,0,1
2022,1,4,1/4/2022,0.003726852,1,0,0,0,1
2022,1,3,1/3/2022,0.014363426,1,0,0,0,1
2022,1,4,1/4/2022,0.032002315,1,0,0,0,1
2022,1,3,1/3/2022,0.002592593,1,0,0,0,1
2022,1,2,1/2/2022,1.16e-05,0,0,1,0,1
2022,1,2,1/2/2022,0.002824074,1,0,0,0,1
2022,1,3,1/3/2022,0.00212963,0,0,1,0,1
2022,1,1,1/1/2022,0.000509259,1,0,0,1,0
2022,1,1,1/1/2022,0.001296296,1,0,0,1,0
2022,1,1,1/1/2022,0.002384259,1,0,0,1,0
2022,1,4,1/4/2022,0.005162037,1,0,0,0,1
2022,1,7,1/7/2022,0.01337963,1,0,0,0,1
2022,1,3,1/3/2022,0.029490741,0,0,1,1,0
2022,1,3,1/3/2022,3.47e-05,0,0,1,0,1
2022,1,3,1/3/2022,3.47e-05,0,0,1,0,1
2022,1,6,1/6/2022,0.006099537,1,0,0,0,1
2022,1,6,1/6/2022,0.004537037,1,0,0,0,1
2022,1,7,1/7/2022,0.052719907,1,0,0,0,1
2022,1,1,1/1/2022,0.003240741,1,0,0,0,1
2022,1,1,1/1/2022,0.012453704,1,0,0,0,1
2022,1,5,1/5/2022,0.005162037,1,0,0,0,1
2022,1,1,1/1/2022,0.010706019,0,0,1,0,1
2022,1,2,1/2/2022,0.000381944,1,0,0,0,1
2022,1,3,1/3/2022,0.000972222,0,0,1,0,1
2022,1,3,1/3/2022,0.003611111,1,0,0,0,1
2022,1,1,1/1/2022,0.01037037,0,0,1,1,0
2022,1,4,1/4/2022,0.010543981,1,0,0,0,1
2022,1,4,1/4/2022,0.002789352,0,0,1,1,0
2022,1,4,1/4/2022,0.003009259,0,0,1,1,0
2022,1,6,1/6/2022,0.004166667,0,0,1,0,1
2022,1,4,1/4/2022,0.007546296,1,0,0,0,1
2022,1,1,1/1/2022,0.009259259,0,0,1,0,1
2022,1,3,1/3/2022,0.008657407,0,0,1,0,1
2022,1,2,1/2/2022,0.025833333,1,0,0,0,1
2022,1,2,1/2/2022,0.005833333,1,0,0,0,1
2022,1,1,1/1/2022,0.019652778,1,0,0,0,1
2022,1,6,1/6/2022,0.009085648,0,0,1,1,0
2022,1,7,1/7/2022,0.008043981,0,0,1,1,0
2022,1,3,1/3/2022,0.007951389,1,0,0,0,1
2022,1,1,1/1/2022,0.000150463,1,0,0,0,1
2022,1,5,1/5/2022,0.007453704,1,0,0,0,1
2022,1,1,1/1/2022,0.0078125,1,0,0,0,1
2022,1,1,1/1/2022,0.007256944,0,0,1,1,0
2022,1,1,1/1/2022,0.003148148,1,0,0,1,0
2022,1,1,1/1/2022,0.004236111,1,0,0,1,0
2022,1,7,1/7/2022,2.31e-05,1,0,0,1,0
2022,1,7,1/7/2022,0.005092593,1,0,0,1,0
2022,1,4,1/4/2022,0.010949074,1,0,0,1,0
2022,1,4,1/4/2022,0.002546296,0,0,1,0,1
2022,1,4,1/4/2022,0.002719907,0,0,1,0,1
2022,1,2,1/2/2022,0.019768519,1,0,0,0,1
2022,1,4,1/4/2022,0.018888889,0,0,1,0,1
2022,1,6,1/6/2022,0.007615741,1,0,0,0,1
2022,1,7,1/7/2022,0.00037037,0,0,1,0,1
2022,1,2,1/2/2022,0.008784722,1,0,0,0,1
2022,1,1,1/1/2022,0.02744213,1,0,0,0,1
2022,1,1,1/1/2022,0.021759259,1,0,0,0,1
2022,1,6,1/6/2022,0.003206019,1,0,0,1,0
2022,1,1,1/1/2022,0.027268519,0,0,1,1,0
2022,1,2,1/2/2022,0.024675926,1,0,0,0,1
2022,1,3,1/3/2022,0.029513889,0,1,0,1,0
2022,1,6,1/6/2022,0.001423611,1,0,0,0,1
2022,1,4,1/4/2022,0.006168981,1,0,0,1,0
2022,1,6,1/6/2022,0.016053241,0,0,1,0,1
2022,1,1,1/1/2022,0.003738426,1,0,0,0,1
2022,1,7,1/7/2022,2.31e-05,1,0,0,0,1
2022,1,5,1/5/2022,0.003680556,0,0,1,0,1
2022,1,1,1/1/2022,0.022476852,1,0,0,0,1
2022,1,4,1/4/2022,0.007488426,1,0,0,0,1
2022,1,1,1/1/2022,0.004675926,1,0,0,0,1
2022,1,6,1/6/2022,0.002546296,1,0,0,0,1
2022,1,6,1/6/2022,0.00318287,1,0,0,0,1
2022,1,4,1/4/2022,0.002708333,1,0,0,0,1
2022,1,2,1/2/2022,0.002303241,0,0,1,0,1
2022,1,3,1/3/2022,0.003333333,0,0,1,1,0
2022,1,5,1/5/2022,0.005162037,1,0,0,0,1
2022,1,4,1/4/2022,0.004618056,1,0,0,0,1
2022,1,1,1/1/2022,0.004861111,1,0,0,1,0
2022,1,4,1/4/2022,0.003402778,0,0,1,0,1
2022,1,1,1/1/2022,0.002488426,0,0,1,0,1
2022,1,7,1/7/2022,0.002939815,0,0,1,0,1
2022,1,6,1/6/2022,0.005474537,1,0,0,0,1
2022,1,1,1/1/2022,0.008483796,1,0,0,0,1
2022,1,1,1/1/2022,0.005324074,1,0,0,0,1
2022,1,2,1/2/2022,0.003310185,1,0,0,0,1
2022,1,2,1/2/2022,0.002523148,1,0,0,0,1
2022,1,5,1/5/2022,0.005127315,1,0,0,0,1
2022,1,3,1/3/2022,0.006643519,0,0,1,0,1
2022,1,2,1/2/2022,0.004907407,1,0,0,0,1
2022,1,3,1/3/2022,0.005972222,1,0,0,0,1
2022,1,5,1/5/2022,0.002314815,1,0,0,0,1
2022,1,7,1/7/2022,0.015104167,0,0,1,0,1
2022,1,5,1/5/2022,0.019166667,1,0,0,0,1
2022,1,4,1/4/2022,0.002708333,0,0,1,0,1
2022,1,3,1/3/2022,0.006863426,1,0,0,0,1
2022,1,4,1/4/2022,0.002094907,1,0,0,0,1
2022,1,7,1/7/2022,0.025763889,1,0,0,0,1
2022,1,1,1/1/2022,0.001319444,0,0,1,0,1
2022,1,2,1/2/2022,0.002337963,1,0,0,0,1
2022,1,1,1/1/2022,0.005081019,1,0,0,0,1
2022,1,6,1/6/2022,0.005671296,0,0,1,0,1
2022,1,4,1/4/2022,0.012615741,1,0,0,0,1
2022,1,1,1/1/2022,0.00275463,0,0,1,0,1
2022,1,5,1/5/2022,0.002962963,1,0,0,0,1
2022,1,4,1/4/2022,0.014594907,1,0,0,0,1
2022,1,1,1/1/2022,0.013032407,1,0,0,0,1
2022,1,1,1/1/2022,0.008819444,1,0,0,0,1
2022,1,3,1/3/2022,0.004027778,1,0,0,0,1
2022,1,5,1/5/2022,0.003796296,1,0,0,0,1
2022,1,3,1/3/2022,0.014398148,1,0,0,0,1
2022,1,4,1/4/2022,0.012800926,1,0,0,0,1
2022,1,3,1/3/2022,0.006400463,1,0,0,0,1
2022,1,6,1/6/2022,0.004363426,1,0,0,0,1
2022,1,3,1/3/2022,0.011053241,1,0,0,0,1
2022,1,2,1/2/2022,0.002627315,0,0,1,0,1
2022,1,3,1/3/2022,0.002881944,0,0,1,0,1
2022,1,7,1/7/2022,0.004780093,0,1,0,1,0
2022,1,4,1/4/2022,0.004340278,1,0,0,1,0
2022,1,3,1/3/2022,0.003402778,0,0,1,0,1
2022,1,5,1/5/2022,0.001805556,0,0,1,0,1
2022,1,4,1/4/2022,0.010590278,0,0,1,0,1
2022,1,5,1/5/2022,0.005462963,0,0,1,0,1
2022,1,5,1/5/2022,0.002303241,1,0,0,0,1
2022,1,4,1/4/2022,0.005127315,0,0,1,0,1
2022,1,4,1/4/2022,0.002384259,1,0,0,0,1
2022,1,7,1/7/2022,0.006122685,0,0,1,0,1
2022,1,5,1/5/2022,0.012708333,1,0,0,0,1
2022,1,5,1/5/2022,0.014456019,1,0,0,0,1
2022,1,7,1/7/2022,0.011342593,1,0,0,0,1
2022,1,2,1/2/2022,0.016064815,1,0,0,1,0
2022,1,7,1/7/2022,0.010706019,1,0,0,0,1
2022,1,4,1/4/2022,0.010289352,1,0,0,1,0
2022,1,6,1/6/2022,0.001354167,1,0,0,0,1
2022,1,1,1/1/2022,0.013009259,1,0,0,0,1
2022,1,2,1/2/2022,0.010405093,1,0,0,1,0
2022,1,1,1/1/2022,0.002743056,0,0,1,0,1
2022,1,1,1/1/2022,0.002731481,0,0,1,0,1
2022,1,5,1/5/2022,0.007268519,1,0,0,0,1
2022,1,7,1/7/2022,0.00943287,1,0,0,0,1
2022,1,4,1/4/2022,0.008518519,1,0,0,0,1
2022,1,6,1/6/2022,0.00505787,0,0,1,0,1
2022,1,7,1/7/2022,0.01275463,1,0,0,0,1
2022,1,3,1/3/2022,0.00912037,1,0,0,1,0
